chr	start	stop	transcript_id	gene_name	gene_id	protein_id	transcript_biotype	gtf	exon_length	total_exon_length	exon_num	CCDS	status	avg_GTEx_TPM	appris	GTEx
9	95506407	95506599	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	193	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95485685	95485874	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	190	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95482134	95482203	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	70	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95481949	95482040	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	92	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95480390	95480588	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	199	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95479969	95480090	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	122	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95479000	95479147	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	148	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95478055	95478186	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	132	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95477547	95477702	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	156	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95476759	95476857	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	99	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95476034	95476159	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	126	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95469813	95469931	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	119	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95468751	95469153	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	403	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95467116	95467425	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	310	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95461856	95461998	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	143	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95459600	95459783	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	184	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95458013	95458293	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	281	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95456276	95456413	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	138	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95453478	95453620	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	143	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95449841	95449940	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	100	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95449069	95449323	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	255	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95446915	95447451	ENST00000375274	PTCH1	ENSG00000185920	ENSP00000364423	protein_coding	1	537	4338	23	CCDS47995.1	ALTERNATIVE:2	0.21	1	1
9	95516469	95516471	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	3	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95506407	95506599	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	193	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95485685	95485874	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	190	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95482134	95482203	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	70	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95481949	95482040	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	92	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95480390	95480588	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	199	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95479969	95480090	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	122	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95479000	95479147	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	148	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95478055	95478186	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	132	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95477547	95477702	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	156	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95476759	95476857	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	99	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95476034	95476159	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	126	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95469813	95469931	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	119	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95468751	95469153	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	403	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95467116	95467425	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	310	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95461856	95461998	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	143	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95459600	95459783	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	184	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95458013	95458293	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	281	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95456276	95456413	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	138	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95453478	95453620	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	143	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95449841	95449940	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	100	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95449069	95449323	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	255	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95446915	95447451	ENST00000430669	PTCH1	ENSG00000185920	ENSP00000410287	protein_coding	1	537	4143	23	CCDS47996.1	ALTERNATIVE:2	0.26	1	1
9	95508161	95508361	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	201	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95506407	95506599	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	193	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95485685	95485874	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	190	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95482134	95482203	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	70	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95481949	95482040	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	92	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95480390	95480588	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	199	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95479969	95480090	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	122	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95479000	95479147	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	148	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95478055	95478186	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	132	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95477547	95477702	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	156	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95476759	95476857	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	99	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95476034	95476159	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	126	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95469813	95469931	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	119	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95468751	95469153	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	403	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95467116	95467425	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	310	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95461856	95461998	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	143	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95459600	95459783	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	184	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95458013	95458293	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	281	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95456276	95456413	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	138	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95453478	95453620	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	143	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95449841	95449940	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	100	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95449069	95449323	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	255	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95446915	95447451	ENST00000331920	PTCH1	ENSG00000185920	ENSP00000332353	protein_coding	1	537	4341	23	CCDS6714.1	PRINCIPAL:4	1.79	1	1
9	95485685	95485815	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	131	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95482134	95482203	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	70	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95481949	95482040	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	92	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95480390	95480588	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	199	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95479969	95480090	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	122	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95479000	95479147	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	148	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95478055	95478186	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	132	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95477547	95477702	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	156	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95476759	95476857	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	99	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95476034	95476159	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	126	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95469813	95469931	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	119	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95468751	95469153	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	403	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95467116	95467425	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	310	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95461856	95461998	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	143	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95459600	95459783	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	184	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95458013	95458293	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	281	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95456276	95456413	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	138	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95453478	95453620	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	143	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95449841	95449940	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	100	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95449069	95449323	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	255	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95446915	95447451	ENST00000418258	PTCH1	ENSG00000185920	ENSP00000396135	protein_coding	1	537	3888	21	CCDS43851.1	ALTERNATIVE:2	0.18	1	1
9	95506407	95506599	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	193	1458	10	not_in_appris	minor	1.55	0	1
9	95485685	95485874	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	190	1458	10	not_in_appris	minor	1.55	0	1
9	95480390	95480588	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	199	1458	10	not_in_appris	minor	1.55	0	1
9	95479969	95480090	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	122	1458	10	not_in_appris	minor	1.55	0	1
9	95479000	95479147	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	148	1458	10	not_in_appris	minor	1.55	0	1
9	95478055	95478186	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	132	1458	10	not_in_appris	minor	1.55	0	1
9	95477547	95477702	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	156	1458	10	not_in_appris	minor	1.55	0	1
9	95476759	95476857	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	99	1458	10	not_in_appris	minor	1.55	0	1
9	95476034	95476159	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	126	1458	10	not_in_appris	minor	1.55	0	1
9	95474051	95474143	ENST00000375290	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	1	93	1458	10	not_in_appris	minor	1.55	0	1
0	0	0	ENST00000546744	PTCH1	ENSG00000185920	ENSP00000364439	nonsense_mediated_decay	0	0	0	0	not_in_appris	minor	7.13	0	1
0	0	0	ENST00000549678	PTCH1	ENSG00000185920	not_in_gtf_and_biomart	retained_intron	0	0	0	0	not_in_appris	minor	3.49	0	1
9	95485685	95485815	ENST00000551630	PTCH1	ENSG00000185920	ENSP00000450131	protein_coding	1	131	276	3	not_in_appris	minor	3.47	0	1
9	95482134	95482203	ENST00000551630	PTCH1	ENSG00000185920	ENSP00000450131	protein_coding	1	70	276	3	not_in_appris	minor	3.47	0	1
9	95481966	95482040	ENST00000551630	PTCH1	ENSG00000185920	ENSP00000450131	protein_coding	1	75	276	3	not_in_appris	minor	3.47	0	1
12	112419112	112419125	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	14	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112446276	112446398	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	123	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112450318	112450512	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	195	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112453195	112453387	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	193	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112454564	112454680	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	117	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112455950	112456063	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	114	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112472944	112473040	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	97	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112477651	112477730	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	80	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112477857	112478015	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	159	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112482074	112482205	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	132	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112486463	112486629	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	167	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112488443	112488510	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	68	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112489024	112489175	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	152	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112502144	112502256	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	113	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112504695	112504761	ENST00000635625	PTPN11	ENSG00000179295	ENSP00000489597	protein_coding	1	67	1791	15	CCDS81741.1	PRINCIPAL:3	0.79	1	1
12	112419112	112419125	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	14	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112446276	112446398	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	123	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112450318	112450512	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	195	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112453195	112453387	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	193	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112454564	112454680	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	117	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112455950	112456063	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	114	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112472944	112473040	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	97	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112477651	112477730	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	80	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112477857	112478015	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	159	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112482074	112482205	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	132	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112486475	112486629	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	155	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112488443	112488510	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	68	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112489024	112489175	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	152	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112502144	112502256	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	113	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
12	112504695	112504761	ENST00000351677	PTPN11	ENSG00000179295	ENSP00000340944	protein_coding	1	67	1779	15	CCDS9163.1	ALTERNATIVE:1	11.29	1	1
3	12618515	12618721	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	207	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12611950	12612062	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	113	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12609233	12609335	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	103	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12608766	12608923	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	158	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12606201	12606299	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	99	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12604136	12604289	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	154	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12600388	12600415	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	28	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12600152	12600279	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	128	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12599691	12599808	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	118	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12591708	12591792	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	85	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12590798	12590974	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	177	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12587591	12587637	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	47	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12585681	12585799	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	119	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12585122	12585253	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	132	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12584847	12584981	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	135	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12584517	12584657	ENST00000251849	RAF1	ENSG00000132155	ENSP00000251849	protein_coding	1	141	1944	16	CCDS2612.1	PRINCIPAL:4	35.1	1	1
3	12618515	12618721	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	207	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12611950	12612062	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	113	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12609233	12609335	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	103	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12608766	12608923	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	158	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12606201	12606299	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	99	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12604136	12604289	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	154	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12603478	12603537	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	60	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12600388	12600415	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	28	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12600152	12600279	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	128	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12599691	12599808	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	118	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12591708	12591792	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	85	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12590798	12590974	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	177	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12587591	12587637	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	47	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
3	12585681	12585799	ENST00000442415	RAF1	ENSG00000132155	ENSP00000401888	protein_coding	1	119	2004	17	CCDS87047.1	ALTERNATIVE:1	0.16	1	1
