chr	start	stop	transcript_id	gene_name	gene_id	pfam_exons	pfam_id	info	transcript_num	total_exons	exon_size	avg_exon_size	total_nucleotides	proportion_total	total_transcript_num	transcript_proportion	x_axis	hotspot_3d_exon_num	hotspot_exon_num	gc_content
14	75033419	75033490	ENST00000355774 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75033419-75033490 - o | 14:75033419-75033490 - o	2	12	72	363.25	4359	2.425007789	4	0.5	MLH3 (n = 12 exons; avg = 363.25)	0	3	0.569444444
14	75032068	75032179	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75032068-75032179 - o | 14:75032068-75032179 - o | 14:75032068-75032179 - o	3	12	112	363.25	4359	2.425007789	4	0.75	MLH3 (n = 12 exons; avg = 363.25)	0	4	0.4375
14	75030543	75030702	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75030543-75030702 - o | 14:75030543-75030702 - o | 14:75030543-75030702 - o	3	12	160	363.25	4359	2.425007789	4	0.75	MLH3 (n = 12 exons; avg = 363.25)	0	6	0.425
14	75022995	75023018	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75022995-75023018 - o | 14:75022995-75023018 - o | 14:75022995-75023018 - o | 14:75022995-75023018 - o	4	12	24	363.25	4359	2.425007789	4	1	MLH3 (n = 12 exons; avg = 363.25)	0	0	0.416666667
14	75022814	75022892	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75022814-75022892 - o | 14:75022814-75022892 - o | 14:75022814-75022892 - o | 14:75022814-75022892 - o	4	12	79	363.25	4359	2.425007789	4	1	MLH3 (n = 12 exons; avg = 363.25)	0	1	0.582278481
14	75018829	75018980	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75018829-75018980 - o | 14:75018829-75018980 - o | 14:75018829-75018980 - o | 14:75018829-75018980 - o	4	12	152	363.25	4359	2.425007789	4	1	MLH3 (n = 12 exons; avg = 363.25)	0	9	0.5
14	75017085	75017201	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	0	NA	14:75017085-75017201 - o | 14:75017085-75017201 - o | 14:75017085-75017201 - o | 14:75017085-75017201 - o	4	12	117	363.25	4359	2.425007789	4	1	MLH3 (n = 12 exons; avg = 363.25)	0	3	0.521367521
17	75779047	75779174	ENST00000589599 | ENST00000587560 | ENST00000586607 | ENST00000254810 | ENST00000586270 | ENST00000591890 | ENST00000592643	H3-3B	ENSG00000132475	1	PF00125	17:75779047-75779174 - o | 17:75779047-75779174 - o | 17:75779047-75779174 - o | 17:75779047-75779174 - o | 17:75779047-75779174 - o | 17:75779047-75779174 - o | 17:75779047-75779174 - o	7	3	128	136	408	0.226979394	7	1	H3-3B (n = 3 exons; avg = 136)	0	29	0.625
17	75778810	75778963	ENST00000589599 | ENST00000587560 | ENST00000586607 | ENST00000254810 | ENST00000586270 | ENST00000591890 | ENST00000592643	H3-3B	ENSG00000132475	3	PF00125	17:75778810-75778963 - o | 17:75778810-75778963 - o | 17:75778810-75778963 - o | 17:75778810-75778963 - o | 17:75778810-75778963 - o | 17:75778821-75778963 - s4 | 17:75778883-75778963 - s4	7	3	154	136	408	0.226979394	7	1	H3-3B (n = 3 exons; avg = 136)	0	18	0.603896104
17	75778598	75778723	ENST00000589599 | ENST00000587560 | ENST00000586607 | ENST00000254810 | ENST00000586270 | ENST00000591890	H3-3B	ENSG00000132475	2	PF00125	17:75778598-75778723 - o | 17:75778598-75778723 - o | 17:75778598-75778723 - o | 17:75778598-75778723 - o | 17:75778610-75778723 - s4 | 17:75778719-75778723 - s4	6	3	126	136	408	0.226979394	7	0.857142857	H3-3B (n = 3 exons; avg = 136)	0	15	0.563492063
7	6008997	6009019	ENST00000265849	PMS2	ENSG00000122512	0	NA	7:6008997-6009019 - o	1	15	23	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	4	0.608695652
7	6005892	6006031	ENST00000265849	PMS2	ENSG00000122512	1	PF13589	7:6005892-6006031 - o	1	15	140	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	18	0.464285714
7	6003972	6004058	ENST00000265849	PMS2	ENSG00000122512	1	PF13589	7:6003972-6004058 - o	1	15	87	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	11	0.379310345
7	6003690	6003792	ENST00000265849	PMS2	ENSG00000122512	1	PF13589	7:6003690-6003792 - o	1	15	103	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	9	0.466019417
7	6002453	6002636	ENST00000265849	PMS2	ENSG00000122512	1	PF13589	7:6002453-6002636 - o	1	15	184	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	25	0.489130435
7	5999108	5999275	ENST00000265849	PMS2	ENSG00000122512	0	NA	7:5999108-5999275 - o	1	15	168	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	12	0.482142857
7	5997326	5997423	ENST00000265849	PMS2	ENSG00000122512	1	PF01119	7:5997326-5997423 - o	1	15	98	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	8	0.459183673
7	5995534	5995633	ENST00000265849	PMS2	ENSG00000122512	1	PF01119	7:5995534-5995633 - o	1	15	100	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	16	0.47
7	5991973	5992057	ENST00000265849	PMS2	ENSG00000122512	1	PF01119	7:5991973-5992057 - o	1	15	85	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	6	0.4
7	5989800	5989955	ENST00000265849	PMS2	ENSG00000122512	1	PF01119	7:5989800-5989955 - o	1	15	156	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	19	0.378205128
7	5986759	5987620	ENST00000265849	PMS2	ENSG00000122512	0	NA	7:5986759-5987620 - o	1	15	862	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	71	0.47099768
7	5982824	5982991	ENST00000265849	PMS2	ENSG00000122512	1	PF08676	7:5982824-5982991 - o	1	15	168	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	6	0.452380952
7	5978596	5978696	ENST00000265849	PMS2	ENSG00000122512	1	PF08676	7:5978596-5978696 - o	1	15	101	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	8	0.326732673
7	5977588	5977757	ENST00000265849	PMS2	ENSG00000122512	1	PF08676	7:5977588-5977757 - o	1	15	170	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	13	0.552941176
7	5973402	5973542	ENST00000265849	PMS2	ENSG00000122512	1	PF08676	7:5973402-5973542 - o	1	15	141	172.4	2586	1.438648805	1	1	PMS2 (n = 15 exons; avg = 172.4)	0	1	0.524822695
9	97697121	97697292	ENST00000375128	XPA	ENSG00000136936	0	NA	9:97697121-97697292 - o	1	6	172	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	6	0.744186047
9	97693649	97693759	ENST00000375128	XPA	ENSG00000136936	0	NA	9:97693649-97693759 - o	1	6	111	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	7	0.396396396
9	97689534	97689639	ENST00000375128	XPA	ENSG00000136936	1	PF01286	9:97689534-97689639 - o	1	6	106	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	2	0.339622642
9	97687096	97687261	ENST00000375128	XPA	ENSG00000136936	2	PF05181|PF01286	9:97687096-97687261 - o	1	6	166	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	7	0.337349398
9	97684923	97685040	ENST00000375128	XPA	ENSG00000136936	1	PF05181	9:97684923-97685040 - o	1	6	118	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	9	0.355932203
9	97675442	97675587	ENST00000375128	XPA	ENSG00000136936	0	NA	9:97675442-97675587 - o	1	6	146	136.5	819	0.455627754	1	1	XPA (n = 6 exons; avg = 136.5)	0	8	0.424657534
1	226064352	226064479	ENST00000366815 | ENST00000366816 | ENST00000366813 | ENST00000366814	H3-3A	ENSG00000163041	1	PF00125	1:226064352-226064479 - o | 1:226064352-226064479 - o | 1:226064352-226064479 - o | 1:226064352-226064479 - o	4	3	128	136	408	0.226979394	4	1	H3-3A (n = 3 exons; avg = 136)	0	19	0.5546875
1	226065656	226065809	ENST00000366815 | ENST00000366816 | ENST00000366813	H3-3A	ENSG00000163041	1	PF00125	1:226065656-226065809 - o | 1:226065656-226065809 - o | 1:226065656-226065809 - o	3	3	154	136	408	0.226979394	4	0.75	H3-3A (n = 3 exons; avg = 136)	0	23	0.506493506
1	226071351	226071476	ENST00000366815 | ENST00000366816 | ENST00000366813	H3-3A	ENSG00000163041	1	PF00125	1:226071351-226071476 - o | 1:226071351-226071476 - o | 1:226071351-226071476 - o	3	3	126	136	408	0.226979394	4	0.75	H3-3A (n = 3 exons; avg = 136)	0	5	0.5
12	101737803	101737935	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	0	NA	12:101737803-101737935 - o | 12:101737803-101737935 - o | 12:101737803-101737935 - o	3	8	133	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	4	0.428571429
12	101737232	101737298	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	0	NA	12:101737232-101737298 - o | 12:101737232-101737298 - o | 12:101737232-101737298 - o	3	8	67	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	3	0.447761194
12	101737037	101737071	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	0	NA	12:101737037-101737071 - o | 12:101737037-101737071 - o | 12:101737037-101737071 - o	3	8	35	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	1	0.514285714
12	101734927	101735044	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	1	PF04803	12:101734927-101735044 - o | 12:101734927-101735044 - o | 12:101734927-101735044 - o	3	8	118	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	6	0.355932203
12	101733575	101733674	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	1	PF04803	12:101733575-101733674 - o | 12:101733575-101733674 - o | 12:101733575-101733674 - o	3	8	100	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	4	0.37
12	101731568	101731666	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	1	PF04803	12:101731568-101731666 - o | 12:101731568-101731666 - o | 12:101731568-101731666 - o	3	8	99	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	5	0.313131313
12	101729109	101729213	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	1	PF04803	12:101729109-101729213 - o | 12:101729109-101729213 - o | 12:101729109-101729213 - o	3	8	105	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	7	0.295238095
12	101728930	101728980	ENST00000392927 | ENST00000266743 | ENST00000392924	SYCP3	ENSG00000139351	0	NA	12:101728930-101728980 - o | 12:101728930-101728980 - o | 12:101728930-101728980 - o	3	8	51	88.5	708	0.393876007	3	1	SYCP3 (n = 8 exons; avg = 88.5)	0	4	0.431372549
Y	12709448	12709543	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12709448-12709543 - o	1	44	96	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.552083333
Y	12720589	12720737	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12720589-12720737 - o	1	44	149	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.489932886
Y	12722108	12722187	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12722108-12722187 - o	1	44	80	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.425
Y	12725113	12725225	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12725113-12725225 - o	1	44	113	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.371681416
Y	12726575	12726793	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12726575-12726793 - o	1	44	219	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.410958904
Y	12735612	12735727	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12735612-12735727 - o	1	44	116	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.318965517
Y	12735998	12736249	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12735998-12736249 - o	1	44	252	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.313492063
Y	12736411	12736549	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12736411-12736549 - o	1	44	139	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.35971223
Y	12738157	12738309	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12738157-12738309 - o	1	44	153	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.352941176
Y	12739525	12739629	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12739525-12739629 - o	1	44	105	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.39047619
Y	12757192	12757398	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12757192-12757398 - o	1	44	207	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.429951691
Y	12758506	12758642	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12758506-12758642 - o	1	44	137	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.372262774
Y	12760484	12760617	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12760484-12760617 - o	1	44	134	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.388059701
Y	12771068	12771155	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12771068-12771155 - o	1	44	88	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.397727273
Y	12773583	12773925	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12773583-12773925 - o	1	44	343	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	5	0.370262391
Y	12775471	12775566	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12775471-12775566 - o	1	44	96	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.385416667
Y	12776649	12776860	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12776649-12776860 - o	1	44	212	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.344339623
Y	12778019	12778259	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12778019-12778259 - o	1	44	241	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.381742739
Y	12778606	12778755	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12778606-12778755 - o	1	44	150	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.42
Y	12779526	12779646	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12779526-12779646 - o	1	44	121	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.429752066
Y	12786203	12786333	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12786203-12786333 - o	1	44	131	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.427480916
Y	12786522	12786800	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12786522-12786800 - o	1	44	279	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.422939068
Y	12790407	12790532	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12790407-12790532 - o	1	44	126	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.420634921
Y	12791499	12791624	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12791499-12791624 - o	1	44	126	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.349206349
Y	12793032	12793201	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12793032-12793201 - o	1	44	170	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.423529412
Y	12810179	12810287	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12810179-12810287 - o	1	44	109	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.449541284
Y	12810672	12810818	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12810672-12810818 - o	1	44	147	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.37414966
Y	12811635	12811781	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12811635-12811781 - o	1	44	147	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.387755102
Y	12812830	12813052	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12812830-12813052 - o	1	44	223	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.408071749
Y	12816124	12816344	ENST00000338981	USP9Y	ENSG00000114374	1	PF00443	Y:12816124-12816344 - o	1	44	221	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.466063348
Y	12818420	12818610	ENST00000338981	USP9Y	ENSG00000114374	1	PF00443	Y:12818420-12818610 - o	1	44	191	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.387434555
Y	12833688	12833861	ENST00000338981	USP9Y	ENSG00000114374	1	PF00443	Y:12833688-12833861 - o	1	44	174	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.431034483
Y	12837911	12838052	ENST00000338981	USP9Y	ENSG00000114374	1	PF00443	Y:12837911-12838052 - o	1	44	142	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.295774648
Y	12839864	12840614	ENST00000338981	USP9Y	ENSG00000114374	1	PF00443	Y:12839864-12840614 - o	1	44	751	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	9	0.376830892
Y	12841010	12841133	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12841010-12841133 - o	1	44	124	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.419354839
Y	12842240	12842465	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12842240-12842465 - o	1	44	226	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	4	0.420353982
Y	12843064	12843193	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12843064-12843193 - o	1	44	130	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.361538462
Y	12846333	12846518	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12846333-12846518 - o	1	44	186	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.397849462
Y	12846933	12847153	ENST00000338981 | ENST00000453031	USP9Y	ENSG00000114374	0	NA	Y:12846933-12847153 - o | Y:12847045-12847153 - s4	2	44	221	174.2	7665	4.264208465	2	1	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.407239819
Y	12847239	12847327	ENST00000338981	USP9Y	ENSG00000114374	0	NA	Y:12847239-12847327 - o	1	44	89	174.2	7665	4.264208465	2	0.5	USP9Y (n = 44 exons; avg = 174.2)	0	2	0.382022472
Y	12856340	12856496	ENST00000338981 | ENST00000453031	USP9Y	ENSG00000114374	0	NA	Y:12856340-12856496 - o | Y:12856340-12856496 - o	2	44	157	174.2	7665	4.264208465	2	1	USP9Y (n = 44 exons; avg = 174.2)	0	3	0.388535032
Y	12856633	12856845	ENST00000338981 | ENST00000453031	USP9Y	ENSG00000114374	0	NA	Y:12856633-12856845 - o | Y:12856633-12856845 - o	2	44	213	174.2	7665	4.264208465	2	1	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.408450704
Y	12857566	12857661	ENST00000338981 | ENST00000453031	USP9Y	ENSG00000114374	0	NA	Y:12857566-12857661 - o | Y:12857566-12857661 - o	2	44	96	174.2	7665	4.264208465	2	1	USP9Y (n = 44 exons; avg = 174.2)	0	0	0.520833333
Y	12859279	12859413	ENST00000338981 | ENST00000453031	USP9Y	ENSG00000114374	0	NA	Y:12859279-12859413 - o | Y:12859279-12859413 - o	2	44	135	174.2	7665	4.264208465	2	1	USP9Y (n = 44 exons; avg = 174.2)	0	1	0.422222222
Y	12904937	12904981	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12904937-12904981 - o | Y:12904937-12904981 - o	2	17	45	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.488888889
Y	12907537	12907594	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12907537-12907594 - o | Y:12907537-12907594 - o	2	17	58	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	0	0.482758621
Y	12909360	12909407	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12909360-12909407 - o | Y:12909360-12909407 - o	2	17	48	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.4375
Y	12911839	12911968	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12911839-12911968 - o | Y:12911839-12911968 - o	2	17	130	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	3	0.438461538
Y	12912727	12912882	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12912727-12912882 - o | Y:12912727-12912882 - o	2	17	156	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	2	0.461538462
Y	12912963	12913062	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12912963-12913062 - o | Y:12912963-12913062 - o	2	17	100	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.41
Y	12913718	12913853	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00270	Y:12913718-12913853 - o | Y:12913718-12913853 - o	2	17	136	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	3	0.397058824
Y	12914564	12914649	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00270	Y:12914564-12914649 - o | Y:12914564-12914649 - o	2	17	86	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	2	0.430232558
Y	12914884	12914982	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00270	Y:12914884-12914982 - o | Y:12914884-12914982 - o	2	17	99	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.434343434
Y	12915067	12915227	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00270	Y:12915067-12915227 - o | Y:12915067-12915227 - o	2	17	161	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	2	0.447204969
Y	12915630	12915774	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00270	Y:12915630-12915774 - o | Y:12915630-12915774 - o	2	17	145	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.420689655
Y	12915883	12916027	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	2	PF00270|PF00271	Y:12915883-12916027 - o | Y:12915883-12916027 - o	2	17	145	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.413793103
Y	12916261	12916442	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00271	Y:12916261-12916442 - o | Y:12916261-12916442 - o	2	17	182	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	2	0.461538462
Y	12916517	12916634	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	1	PF00271	Y:12916517-12916634 - o | Y:12916517-12916634 - o	2	17	118	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.423728814
Y	12916907	12917060	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12916907-12917060 - o | Y:12916907-12917060 - o	2	17	154	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.383116883
Y	12917403	12917542	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12917403-12917542 - o | Y:12917403-12917542 - o	2	17	140	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	1	0.528571429
Y	12918043	12918119	ENST00000336079 | ENST00000360160	DDX3Y	ENSG00000067048	0	NA	Y:12918043-12918119 - o | Y:12918043-12918119 - o	2	17	77	116.47	1980	1.101517647	2	1	DDX3Y (n = 17 exons; avg = 116.47)	0	0	0.493506494
Y	23180838	23180929	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23180838-23180929 - o | Y:23180838-23180929 - o	2	28	92	82.36	2306	1.282878633	2	1	DAZ1 (n = 28 exons; avg = 82.36)	0	0	0.423913043
Y	23180226	23180277	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23180226-23180277 - o | Y:23180226-23180277 - o	2	28	52	82.36	2306	1.282878633	2	1	DAZ1 (n = 28 exons; avg = 82.36)	0	0	0.384615385
Y	23179726	23179789	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23179726-23179789 - o | Y:23179726-23179789 - o	2	28	64	82.36	2306	1.282878633	2	1	DAZ1 (n = 28 exons; avg = 82.36)	0	0	0.40625
Y	23179497	23179636	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23179497-23179636 - o | Y:23179497-23179636 - o	2	28	140	82.36	2306	1.282878633	2	1	DAZ1 (n = 28 exons; avg = 82.36)	0	0	0.528571429
Y	23170364	23170510	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23170364-23170510 - o | Y:23170364-23170510 - o	2	28	147	82.36	2306	1.282878633	2	1	DAZ1 (n = 28 exons; avg = 82.36)	0	0	0.503401361
