chr	start	stop	transcript_id	info	transcript_num	gene_id	gene_name	total_exons	exon_size	total_space	avg_exon_size	total_nucleotides	proportion_total
17	42333891	42334049	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42333891-42334049 - o | 17:42333891-42334049 - o | 17:42333891-42334049 - o	3	ENSG00000168610	STAT3	23	159	2307	100.3	2307	1.217954133
17	42333673	42333765	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42333673-42333765 - o | 17:42333673-42333765 - o | 17:42333673-42333765 - o	3	ENSG00000168610	STAT3	23	93	2307	100.3	2307	1.217954133
17	42331472	42331531	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42331472-42331531 - o | 17:42331472-42331531 - o | 17:42331472-42331531 - o	3	ENSG00000168610	STAT3	23	60	2307	100.3	2307	1.217954133
17	42329747	42329776	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42329747-42329776 - o | 17:42329747-42329776 - o | 17:42329747-42329776 - o	3	ENSG00000168610	STAT3	23	30	2307	100.3	2307	1.217954133
17	42329554	42329647	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42329554-42329647 - o | 17:42329554-42329647 - o | 17:42329554-42329647 - o	3	ENSG00000168610	STAT3	23	94	2307	100.3	2307	1.217954133
17	42329410	42329457	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42329410-42329457 - o | 17:42329410-42329457 - o | 17:42329410-42329457 - o	3	ENSG00000168610	STAT3	23	48	2307	100.3	2307	1.217954133
17	42326116	42326199	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42326116-42326199 - o | 17:42326116-42326199 - o | 17:42326116-42326199 - o	3	ENSG00000168610	STAT3	23	84	2307	100.3	2307	1.217954133
17	42324963	42325061	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42324963-42325061 - o | 17:42324963-42325061 - o | 17:42324963-42325061 - o	3	ENSG00000168610	STAT3	23	99	2307	100.3	2307	1.217954133
17	42324711	42324846	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42324711-42324846 - o | 17:42324711-42324846 - o | 17:42324711-42324846 - o	3	ENSG00000168610	STAT3	23	136	2307	100.3	2307	1.217954133
17	42323573	42323625	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42323573-42323625 - o | 17:42323573-42323625 - o | 17:42323573-42323625 - o	3	ENSG00000168610	STAT3	23	53	2307	100.3	2307	1.217954133
17	42323260	42323354	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42323260-42323354 - o | 17:42323260-42323354 - o | 17:42323260-42323354 - o	3	ENSG00000168610	STAT3	23	95	2307	100.3	2307	1.217954133
17	42323004	42323143	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42323004-42323143 - o | 17:42323004-42323143 - o | 17:42323004-42323143 - o	3	ENSG00000168610	STAT3	23	140	2307	100.3	2307	1.217954133
17	42322285	42322494	ENST00000404395	17:42322285-42322494 - o	1	ENSG00000168610	STAT3	23	210	2307	100.3	2307	1.217954133
17	42317182	42317224	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42317182-42317224 - o | 17:42317182-42317224 - o | 17:42317182-42317224 - o	3	ENSG00000168610	STAT3	23	43	2307	100.3	2307	1.217954133
17	42316789	42316901	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42316789-42316901 - o | 17:42316789-42316901 - o | 17:42316789-42316901 - o	3	ENSG00000168610	STAT3	23	113	2307	100.3	2307	1.217954133
17	42315748	42315800	ENST00000404395 | ENST00000588969 | ENST00000264657	17:42315748-42315800 - o | 17:42315748-42315800 - o | 17:42315748-42315800 - o	3	ENSG00000168610	STAT3	23	53	2307	100.3	2307	1.217954133
15	66387348	66387427	ENST00000307102	15:66387348-66387427 - o	1	ENSG00000169032	MAP2K1	12	80	1219	101.58	1219	0.643557038
15	66435027	66435237	ENST00000307102	15:66435027-66435237 - o	1	ENSG00000169032	MAP2K1	12	211	1219	101.58	1219	0.643557038
15	66436746	66436892	ENST00000307102	15:66436746-66436892 - o	1	ENSG00000169032	MAP2K1	12	147	1219	101.58	1219	0.643557038
15	66443280	66443357	ENST00000307102	15:66443280-66443357 - o	1	ENSG00000169032	MAP2K1	12	78	1219	101.58	1219	0.643557038
15	66444656	66444707	ENST00000307102	15:66444656-66444707 - o	1	ENSG00000169032	MAP2K1	12	52	1219	101.58	1219	0.643557038
15	66481755	66481879	ENST00000307102 | ENST00000566326	15:66481755-66481879 - o | 15:66481755-66481879 - o	2	ENSG00000169032	MAP2K1	12	125	1219	101.58	1219	0.643557038
15	66484990	66485191	ENST00000307102 | ENST00000566326	15:66484990-66485191 - o | 15:66484990-66485191 - o	2	ENSG00000169032	MAP2K1	12	202	1219	101.58	1219	0.643557038
15	66487228	66487292	ENST00000307102 | ENST00000566326	15:66487228-66487292 - o | 15:66487228-66487292 - o	2	ENSG00000169032	MAP2K1	12	65	1219	101.58	1219	0.643557038
15	66489215	66489276	ENST00000307102 | ENST00000566326	15:66489215-66489276 - o | 15:66489215-66489276 - o	2	ENSG00000169032	MAP2K1	12	62	1219	101.58	1219	0.643557038
15	66489718	66489763	ENST00000307102 | ENST00000566326	15:66489718-66489763 - o | 15:66489718-66489763 - o	2	ENSG00000169032	MAP2K1	12	46	1219	101.58	1219	0.643557038
15	66490502	66490612	ENST00000307102 | ENST00000566326	15:66490502-66490612 - o | 15:66490502-66490612 - o	2	ENSG00000169032	MAP2K1	12	111	1219	101.58	1219	0.643557038
15	66453504	66453543	ENST00000566326	15:66453504-66453543	1	ENSG00000169032	MAP2K1	12	40	1219	101.58	1219	0.643557038
X	67545147	67546762	ENST00000374690	X:67545147-67546762 - o	1	ENSG00000169083	AR	8	1616	2760	345	2760	1.457110276
X	67643256	67643407	ENST00000374690	X:67643256-67643407 - o	1	ENSG00000169083	AR	8	152	2760	345	2760	1.457110276
X	67686010	67686126	ENST00000374690	X:67686010-67686126 - o	1	ENSG00000169083	AR	8	117	2760	345	2760	1.457110276
X	67711402	67711689	ENST00000374690	X:67711402-67711689 - o	1	ENSG00000169083	AR	8	288	2760	345	2760	1.457110276
X	67717478	67717622	ENST00000374690	X:67717478-67717622 - o	1	ENSG00000169083	AR	8	145	2760	345	2760	1.457110276
X	67721833	67721963	ENST00000374690	X:67721833-67721963 - o	1	ENSG00000169083	AR	8	131	2760	345	2760	1.457110276
X	67722827	67722984	ENST00000374690	X:67722827-67722984 - o	1	ENSG00000169083	AR	8	158	2760	345	2760	1.457110276
X	67723686	67723838	ENST00000374690	X:67723686-67723838 - o	1	ENSG00000169083	AR	8	153	2760	345	2760	1.457110276
17	60600415	60600886	ENST00000305921 | ENST00000392995	17:60600415-60600886 - o | 17:60600415-60600886 - o	2	ENSG00000170836	PPM1D	7	472	1845	263.57	1845	0.974046543
17	60623521	60623749	ENST00000305921 | ENST00000392995	17:60623521-60623749 - o | 17:60623521-60623749 - o	2	ENSG00000170836	PPM1D	7	229	1845	263.57	1845	0.974046543
17	60633853	60633977	ENST00000305921 | ENST00000392995	17:60633853-60633977 - o | 17:60633853-60633977 - o	2	ENSG00000170836	PPM1D	7	125	1845	263.57	1845	0.974046543
17	60647892	60648082	ENST00000305921 | ENST00000392995	17:60647892-60648082 - o | 17:60647892-60648082 - o	2	ENSG00000170836	PPM1D	7	191	1845	263.57	1845	0.974046543
17	60656599	60656841	ENST00000305921 | ENST00000392995	17:60656599-60656841 - o | 17:60656599-60656841 - o	2	ENSG00000170836	PPM1D	7	243	1845	263.57	1845	0.974046543
17	60662995	60663549	ENST00000305921	17:60662995-60663549 - o	1	ENSG00000170836	PPM1D	7	555	1845	263.57	1845	0.974046543
17	60656932	60656961	ENST00000392995	17:60656932-60656961	1	ENSG00000170836	PPM1D	7	30	1845	263.57	1845	0.974046543
13	108208536	108211268	ENST00000611712 | ENST00000405925 | ENST00000442234	13:108208536-108211268 - o | 13:108208536-108211268 - o | 13:108208536-108211268 - o	3	ENSG00000174405	LIG4	1	2733	2733	2733	2733	1.442855936
11	534212	534322	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	11:534212-534322 - o | 11:534212-534322 - o | 11:534212-534322 - o | 11:534212-534322 - o	4	ENSG00000174775	HRAS	5	111	627	125.4	627	0.331017443
11	533766	533944	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	11:533766-533944 - o | 11:533766-533944 - o | 11:533766-533944 - o | 11:533766-533944 - o	4	ENSG00000174775	HRAS	5	179	627	125.4	627	0.331017443
11	533453	533612	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	11:533453-533612 - o | 11:533453-533612 - o | 11:533453-533612 - o | 11:533453-533612 - o	4	ENSG00000174775	HRAS	5	160	627	125.4	627	0.331017443
11	532639	532755	ENST00000451590 | ENST00000311189 | ENST00000397596	11:532639-532755 - o | 11:532639-532755 - o | 11:532639-532755 - o	3	ENSG00000174775	HRAS	5	117	627	125.4	627	0.331017443
11	533299	533358	ENST00000397594	11:533299-533358	1	ENSG00000174775	HRAS	5	60	627	125.4	627	0.331017443
12	112419112	112419125	ENST00000635625 | ENST00000351677	12:112419112-112419125 - o | 12:112419112-112419125 - o	2	ENSG00000179295	PTPN11	15	14	1791	119.4	1791	0.945537864
12	112446276	112446398	ENST00000635625 | ENST00000351677	12:112446276-112446398 - o | 12:112446276-112446398 - o	2	ENSG00000179295	PTPN11	15	123	1791	119.4	1791	0.945537864
12	112450318	112450512	ENST00000635625 | ENST00000351677	12:112450318-112450512 - o | 12:112450318-112450512 - o	2	ENSG00000179295	PTPN11	15	195	1791	119.4	1791	0.945537864
12	112453195	112453387	ENST00000635625 | ENST00000351677	12:112453195-112453387 - o | 12:112453195-112453387 - o	2	ENSG00000179295	PTPN11	15	193	1791	119.4	1791	0.945537864
12	112454564	112454680	ENST00000635625 | ENST00000351677	12:112454564-112454680 - o | 12:112454564-112454680 - o	2	ENSG00000179295	PTPN11	15	117	1791	119.4	1791	0.945537864
12	112455950	112456063	ENST00000635625 | ENST00000351677	12:112455950-112456063 - o | 12:112455950-112456063 - o	2	ENSG00000179295	PTPN11	15	114	1791	119.4	1791	0.945537864
12	112472944	112473040	ENST00000635625 | ENST00000351677	12:112472944-112473040 - o | 12:112472944-112473040 - o	2	ENSG00000179295	PTPN11	15	97	1791	119.4	1791	0.945537864
12	112477651	112477730	ENST00000635625 | ENST00000351677	12:112477651-112477730 - o | 12:112477651-112477730 - o	2	ENSG00000179295	PTPN11	15	80	1791	119.4	1791	0.945537864
12	112477857	112478015	ENST00000635625 | ENST00000351677	12:112477857-112478015 - o | 12:112477857-112478015 - o	2	ENSG00000179295	PTPN11	15	159	1791	119.4	1791	0.945537864
12	112482074	112482205	ENST00000635625 | ENST00000351677	12:112482074-112482205 - o | 12:112482074-112482205 - o	2	ENSG00000179295	PTPN11	15	132	1791	119.4	1791	0.945537864
12	112486463	112486629	ENST00000635625 | ENST00000351677	12:112486463-112486629 - o | 12:112486475-112486629 - s4	2	ENSG00000179295	PTPN11	15	167	1791	119.4	1791	0.945537864
12	112488443	112488510	ENST00000635625 | ENST00000351677	12:112488443-112488510 - o | 12:112488443-112488510 - o	2	ENSG00000179295	PTPN11	15	68	1791	119.4	1791	0.945537864
12	112489024	112489175	ENST00000635625 | ENST00000351677	12:112489024-112489175 - o | 12:112489024-112489175 - o	2	ENSG00000179295	PTPN11	15	152	1791	119.4	1791	0.945537864
12	112502144	112502256	ENST00000635625 | ENST00000351677	12:112502144-112502256 - o | 12:112502144-112502256 - o	2	ENSG00000179295	PTPN11	15	113	1791	119.4	1791	0.945537864
12	112504695	112504761	ENST00000635625 | ENST00000351677	12:112504695-112504761 - o | 12:112504695-112504761 - o	2	ENSG00000179295	PTPN11	15	67	1791	119.4	1791	0.945537864
11	32430530	32430539	ENST00000379079 | ENST00000530998	11:32430530-32430539 - o | 11:32430530-32430539 - o	2	ENSG00000184937	WT1	11	10	1567	142.45	1567	0.827279638
11	32428497	32428619	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000379077 | ENST00000530998	11:32428497-32428619 - o | 11:32428497-32428619 - o | 11:32428497-32428619 - o | 11:32428497-32428619 - o | 11:32428497-32428619 - o	5	ENSG00000184937	WT1	11	123	1567	142.45	1567	0.827279638
11	32427956	32428058	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000379077 | ENST00000530998	11:32427956-32428058 - o | 11:32427956-32428058 - o | 11:32427956-32428058 - o | 11:32427956-32428058 - o | 11:32427956-32428058 - o	5	ENSG00000184937	WT1	11	103	1567	142.45	1567	0.827279638
11	32417577	32417654	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000530998	11:32417577-32417654 - o | 11:32417577-32417654 - o | 11:32417577-32417654 - o | 11:32417577-32417654 - o	4	ENSG00000184937	WT1	11	78	1567	142.45	1567	0.827279638
11	32416490	32416540	ENST00000379079	11:32416490-32416540 - o	1	ENSG00000184937	WT1	11	51	1567	142.45	1567	0.827279638
11	32399948	32400044	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000530998	11:32399948-32400044 - o | 11:32399948-32400044 - o | 11:32399948-32400044 - o | 11:32399948-32400044 - o	4	ENSG00000184937	WT1	11	97	1567	142.45	1567	0.827279638
11	32396257	32396407	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000530998	11:32396257-32396407 - o | 11:32396257-32396407 - o | 11:32396257-32396407 - o | 11:32396257-32396407 - o	4	ENSG00000184937	WT1	11	151	1567	142.45	1567	0.827279638
11	32392666	32392755	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000530998	11:32392666-32392755 - o | 11:32392666-32392755 - o | 11:32392666-32392755 - o | 11:32392666-32392755 - o	4	ENSG00000184937	WT1	11	90	1567	142.45	1567	0.827279638
11	32391981	32392064	ENST00000379079 | ENST00000332351	11:32391981-32392064 - o | 11:32391981-32392064 - o	2	ENSG00000184937	WT1	11	84	1567	142.45	1567	0.827279638
11	32389061	32389179	ENST00000379079 | ENST00000332351 | ENST00000639563 | ENST00000530998	11:32389061-32389179 - o | 11:32389061-32389179 - o | 11:32389061-32389179 - o | 11:32389061-32389179 - o	4	ENSG00000184937	WT1	11	119	1567	142.45	1567	0.827279638
11	32434700	32435360	ENST00000332351 | ENST00000639563 | ENST00000379077	11:32434700-32435360 | 11:32434700-32435360 - o | 11:32434700-32435360 - o	3	ENSG00000184937	WT1	11	661	1567	142.45	1567	0.827279638
9	95516469	95516471	ENST00000437951 | ENST00000430669	9:95516469-95516471 - o | 9:95516469-95516471 - o	2	ENSG00000185920	PTCH1	26	3	4635	178.27	4635	2.446994974
9	95506407	95506599	ENST00000437951 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000375290	9:95506407-95506599 - o | 9:95506407-95506599 - o | 9:95506407-95506599 - o | 9:95506407-95506599 - o | 9:95506407-95506599 - o	5	ENSG00000185920	PTCH1	26	193	4635	178.27	4635	2.446994974
9	95485685	95485874	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290 | ENST00000551630	9:95485685-95485874 - o | 9:95485685-95485815 - s4 | 9:95485685-95485815 - o | 9:95485685-95485874 - o | 9:95485685-95485874 - o | 9:95485685-95485874 - o | 9:95485685-95485815 - o | 9:95485685-95485874 - o | 9:95485685-95485815 - o	9	ENSG00000185920	PTCH1	26	190	4635	178.27	4635	2.446994974
9	95482134	95482203	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000551630	9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o | 9:95482134-95482203 - o	8	ENSG00000185920	PTCH1	26	70	4635	178.27	4635	2.446994974
9	95481949	95482040	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000551630	9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481949-95482040 - o | 9:95481966-95482040 - s4	8	ENSG00000185920	PTCH1	26	92	4635	178.27	4635	2.446994974
9	95480390	95480588	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o | 9:95480390-95480588 - o	8	ENSG00000185920	PTCH1	26	199	4635	178.27	4635	2.446994974
9	95479969	95480090	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o | 9:95479969-95480090 - o	8	ENSG00000185920	PTCH1	26	122	4635	178.27	4635	2.446994974
9	95479000	95479147	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o | 9:95479000-95479147 - o	8	ENSG00000185920	PTCH1	26	148	4635	178.27	4635	2.446994974
9	95478055	95478186	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o | 9:95478055-95478186 - o	8	ENSG00000185920	PTCH1	26	132	4635	178.27	4635	2.446994974
9	95477547	95477702	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o | 9:95477547-95477702 - o	8	ENSG00000185920	PTCH1	26	156	4635	178.27	4635	2.446994974
9	95476759	95476857	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o | 9:95476759-95476857 - o	8	ENSG00000185920	PTCH1	26	99	4635	178.27	4635	2.446994974
9	95476034	95476159	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258 | ENST00000375290	9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o | 9:95476034-95476159 - o	8	ENSG00000185920	PTCH1	26	126	4635	178.27	4635	2.446994974
9	95469813	95469931	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95469813-95469931 - o | 9:95469813-95469931 - o | 9:95469813-95469931 - o | 9:95469813-95469931 - o | 9:95469813-95469931 - o | 9:95469813-95469931 - o | 9:95469813-95469931 - o	7	ENSG00000185920	PTCH1	26	119	4635	178.27	4635	2.446994974
9	95468751	95469153	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95468751-95469153 - o | 9:95468751-95469153 - o | 9:95468751-95469153 - o | 9:95468751-95469153 - o | 9:95468751-95469153 - o | 9:95468751-95469153 - o | 9:95468751-95469153 - o	7	ENSG00000185920	PTCH1	26	403	4635	178.27	4635	2.446994974
9	95467116	95467425	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95467116-95467425 - o | 9:95467116-95467425 - o | 9:95467116-95467425 - o | 9:95467116-95467425 - o | 9:95467116-95467425 - o | 9:95467116-95467425 - o | 9:95467116-95467425 - o	7	ENSG00000185920	PTCH1	26	310	4635	178.27	4635	2.446994974
9	95461856	95461998	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95461856-95461998 - o | 9:95461856-95461998 - o | 9:95461856-95461998 - o | 9:95461856-95461998 - o | 9:95461856-95461998 - o | 9:95461856-95461998 - o | 9:95461856-95461998 - o	7	ENSG00000185920	PTCH1	26	143	4635	178.27	4635	2.446994974
9	95459600	95459783	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95459600-95459783 - o | 9:95459600-95459783 - o | 9:95459600-95459783 - o | 9:95459600-95459783 - o | 9:95459600-95459783 - o | 9:95459600-95459783 - o | 9:95459600-95459783 - o	7	ENSG00000185920	PTCH1	26	184	4635	178.27	4635	2.446994974
9	95458013	95458293	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95458013-95458293 - o | 9:95458013-95458293 - o | 9:95458013-95458293 - o | 9:95458013-95458293 - o | 9:95458013-95458293 - o | 9:95458013-95458293 - o | 9:95458013-95458293 - o	7	ENSG00000185920	PTCH1	26	281	4635	178.27	4635	2.446994974
9	95456276	95456413	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95456276-95456413 - o | 9:95456276-95456413 - o | 9:95456276-95456413 - o | 9:95456276-95456413 - o | 9:95456276-95456413 - o | 9:95456276-95456413 - o | 9:95456276-95456413 - o	7	ENSG00000185920	PTCH1	26	138	4635	178.27	4635	2.446994974
9	95453478	95453620	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95453478-95453620 - o | 9:95453478-95453620 - o | 9:95453478-95453620 - o | 9:95453478-95453620 - o | 9:95453478-95453620 - o | 9:95453478-95453620 - o | 9:95453478-95453620 - o	7	ENSG00000185920	PTCH1	26	143	4635	178.27	4635	2.446994974
9	95449841	95449940	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95449841-95449940 - o | 9:95449841-95449940 - o | 9:95449841-95449940 - o | 9:95449841-95449940 - o | 9:95449841-95449940 - o | 9:95449841-95449940 - o | 9:95449841-95449940 - o	7	ENSG00000185920	PTCH1	26	100	4635	178.27	4635	2.446994974
9	95449069	95449323	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95449069-95449323 - o | 9:95449069-95449323 - o | 9:95449069-95449323 - o | 9:95449069-95449323 - o | 9:95449069-95449323 - o | 9:95449069-95449323 - o | 9:95449069-95449323 - o	7	ENSG00000185920	PTCH1	26	255	4635	178.27	4635	2.446994974
9	95446915	95447451	ENST00000437951 | ENST00000429896 | ENST00000421141 | ENST00000375274 | ENST00000430669 | ENST00000331920 | ENST00000418258	9:95446915-95447451 - o | 9:95446915-95447451 - o | 9:95446915-95447451 - o | 9:95446915-95447451 - o | 9:95446915-95447451 - o | 9:95446915-95447451 - o | 9:95446915-95447451 - o	7	ENSG00000185920	PTCH1	26	537	4635	178.27	4635	2.446994974
9	95516623	95516820	ENST00000375274	9:95516623-95516820	1	ENSG00000185920	PTCH1	26	198	4635	178.27	4635	2.446994974
9	95508161	95508361	ENST00000331920	9:95508161-95508361	1	ENSG00000185920	PTCH1	26	201	4635	178.27	4635	2.446994974
9	95474051	95474143	ENST00000375290	9:95474051-95474143	1	ENSG00000185920	PTCH1	26	93	4635	178.27	4635	2.446994974
14	45136032	45136539	ENST00000267430	14:45136032-45136539 - o	1	ENSG00000187790	FANCM	24	508	6249	260.38	6249	3.299087722
14	45137069	45137241	ENST00000267430	14:45137069-45137241 - o	1	ENSG00000187790	FANCM	24	173	6249	260.38	6249	3.299087722
14	45140632	45140709	ENST00000267430	14:45140632-45140709 - o	1	ENSG00000187790	FANCM	24	78	6249	260.38	6249	3.299087722
14	45148837	45148995	ENST00000267430	14:45148837-45148995 - o	1	ENSG00000187790	FANCM	24	159	6249	260.38	6249	3.299087722
14	45151397	45151528	ENST00000267430	14:45151397-45151528 - o	1	ENSG00000187790	FANCM	24	132	6249	260.38	6249	3.299087722
14	45153920	45154052	ENST00000267430	14:45153920-45154052 - o	1	ENSG00000187790	FANCM	24	133	6249	260.38	6249	3.299087722
14	45154697	45154822	ENST00000267430	14:45154697-45154822 - o	1	ENSG00000187790	FANCM	24	126	6249	260.38	6249	3.299087722
14	45155373	45155459	ENST00000267430	14:45155373-45155459 - o	1	ENSG00000187790	FANCM	24	87	6249	260.38	6249	3.299087722
14	45159096	45159280	ENST00000267430	14:45159096-45159280 - o	1	ENSG00000187790	FANCM	24	185	6249	260.38	6249	3.299087722
14	45164359	45164565	ENST00000267430	14:45164359-45164565 - o	1	ENSG00000187790	FANCM	24	207	6249	260.38	6249	3.299087722
14	45166950	45167163	ENST00000267430	14:45166950-45167163 - o	1	ENSG00000187790	FANCM	24	214	6249	260.38	6249	3.299087722
14	45170589	45170746	ENST00000267430	14:45170589-45170746 - o	1	ENSG00000187790	FANCM	24	158	6249	260.38	6249	3.299087722
14	45173055	45173210	ENST00000267430	14:45173055-45173210 - o	1	ENSG00000187790	FANCM	24	156	6249	260.38	6249	3.299087722
14	45175071	45176976	ENST00000267430 | ENST00000554809	14:45175071-45176976 - o | 14:45175958-45176976 - s4	2	ENSG00000187790	FANCM	24	1906	6249	260.38	6249	3.299087722
14	45181430	45181524	ENST00000267430 | ENST00000554809	14:45181430-45181524 - o | 14:45181430-45181524 - o	2	ENSG00000187790	FANCM	24	95	6249	260.38	6249	3.299087722
14	45181637	45181705	ENST00000267430 | ENST00000554809	14:45181637-45181705 - o | 14:45181637-45181705 - o	2	ENSG00000187790	FANCM	24	69	6249	260.38	6249	3.299087722
14	45183774	45183902	ENST00000267430 | ENST00000554809	14:45183774-45183902 - o | 14:45183774-45183902 - o	2	ENSG00000187790	FANCM	24	129	6249	260.38	6249	3.299087722
14	45185217	45185373	ENST00000267430 | ENST00000554809	14:45185217-45185373 - o | 14:45185217-45185373 - o	2	ENSG00000187790	FANCM	24	157	6249	260.38	6249	3.299087722
14	45187781	45187887	ENST00000267430 | ENST00000554809	14:45187781-45187887 - o | 14:45187781-45187887 - o	2	ENSG00000187790	FANCM	24	107	6249	260.38	6249	3.299087722
14	45188802	45189362	ENST00000267430 | ENST00000554809	14:45188802-45189362 - o | 14:45188802-45189362 - o	2	ENSG00000187790	FANCM	24	561	6249	260.38	6249	3.299087722
14	45196172	45196547	ENST00000267430 | ENST00000554809 | ENST00000557110	14:45196172-45196547 - o | 14:45196172-45196547 - o | 14:45196172-45196547 - o	3	ENSG00000187790	FANCM	24	376	6249	260.38	6249	3.299087722
